BerufId;Beruf
7708;Siedlungsplaner
7690;Siedlungsplaner HTL
7780;Siedlungsplaner HTL 1
14776;Siegelgraveur
14739;Siegelstecher
11980;Siegelungsbeamter
5126;Signalapparatemechaniker
5094;Signalisationsmonteur
4947;Signalmechaniker
4654;Signalschlosser
12674;Signalwärter
16863;Sigrist
14757;Silberarbeiter
14701;Silberbesteckschmied
14698;Silberbijoutier
1176;Silberbortenmacher
3904;Silberdrahtzieher
14775;Silbergraveur
4734;Silbergürtler
4025;Silberplattierer
14748;Silberpolierer
15384;Silberputzer
5538;Silberschalenmacher
14786;Silberschläger
4110;Silberschleifer
14707;Silberschmied
14715;Silberschmiedemeister HFP
14782;Silberstecher
1832;Silbersticker
18173;Siloarbeiter
18154;Silomeister
789;Silowächter
7809;Simulationsingenieur
13912;Simultandolmetscher
17154;Singlehrer
17630;Sinologe
5863;Sitzmöbelschreiner
8453;Skalazeichner
4358;Skalengraveur
17659;Skandinavist
3784;Skelettformer
18369;Skiarbeiter
6136;Skibauer
18368;Skibieger
18371;Skihersteller
17218;Skiinstruktor
18367;Skikanteneinsetzer
17193;Skilehrer
17210;Skilehrer 1
12765;Skiliftangestellter
8914;Skiliftmaschinist
18370;Skimacher
5046;Skimonteur
18227;Skirennfahrer
5935;Skischreiner
2223;Skischuhmonteur
17228;Skischulleiter
18494;Skiserviceman
18237;Skitrainer
9225;Skiverkäufer
10639;Skiverleiher
10651;Skivermieter
6044;Skiwagner
8459;Skizzierer
17634;Slawist
10430;Slot Attendant
15387;Snackbarangestellter
18266;Snowboarder
17226;Snowboardlehrer
5914;Sockelleistenmonteur
4433;Sockellöter in Glühkörperfabrik
7222;Software Engineer
12349;Software Manager
12530;Software Supporter
12392;Softwarearchitekt
12529;Softwareassistent
12386;Softwareberater
12564;Softwarebetreuer
12371;Softwareentwickler
7198;Softwareingenieur
12512;Softwarespezialist
12511;Softwaretechniker
9226;Softwareverkäufer
2201;Sohlenglätter
2145;Sohlengummierer
2226;Sohlenkleber
2107;Sohlenmacher
2112;Sohlenmacher 1
2084;Sohlenpresser
2120;Sohlenpresser 1
2081;Sohlenstanzer
2108;Sohlenstempler
2198;Sohlenwalzer
2092;Sohlenzuschneider
2095;Sohlenzuteiler
15791;Solariumangestellter
5623;Solarmobilbauer
6915;Solereiniger
14283;Solist
14327;Solosänger
14373;Solotänzer
12366;Solution Designer (Informatik)
15935;Somnologe
17077;Sonderklassenlehrer
17078;Sonderschullehrer
1878;Sonnenschirmmacher
16167;Sophrologe
14326;Sopransängerin
673;Sorbethersteller
18062;Sortierer
987;Sortiermeister
6765;Sortimentpresser
9623;Sortiments- und Verlagsbuchhändler
9642;Sortiments- und Verlagsbuchhändler, Sortimentsbuchhändler
9643;Sortiments- und Verlagsbuchhändler, Verlagsbuchhändler
9710;Sortimentsbetreuer
6729;Sortimentsbuchbinder
9622;Sortimentsbuchhändler
9122;Sortimentseinkäufer
14329;Soubrette
14183;Souffleur
7699;Sound Engineer
11417;Souschef
9195;Souvenirverkäufer
16760;Sozialagoge
11978;Sozialamtsmitarbeiter
16594;Sozialangestellter
16574;Sozialarbeiter
16603;Sozialarbeiter der Kirchgemeinde
16617;Sozialarbeiter FH
16608;Sozialarbeiter, dipl.
16599;Sozialarbeiter, SASSA
16614;Sozialassistent
16607;Sozialbegleiter
16604;Sozialberater
16616;Sozialberichterstatter
16711;Sozialbetreuer
16613;Sozialfürsorgeverwalter
16595;Sozialgehilfe
16600;Sozialhelfer
16596;Sozialmitarbeiter
16624;Sozialpädagoge
16631;Sozialpädagoge 1
16645;Sozialpädagoge FH
16619;Sozialpädagoge SAH
16764;Sozialpädagogischer Betreuer
17591;Sozialpsychologe
11822;Sozialsekretär
17928;Sozialstatistiker
16605;Sozialtherapeut
16611;Sozialtherapeut 1
17104;Sozialumschulungslehrer
10209;Sozialversicherungs-Experte, dipl. HFP
10183;Sozialversicherungs-Experte, eidg. FA
10233;Sozialversicherungs-Fachmann, eidg. FA
10229;Sozialversicherungsexperte
10250;Sozialversicherungsexperte, dipl. HFP
17573;Sozialwissenschafter
16756;Soziokultureller Animator
16771;Soziokultureller Animator FH
17555;Soziologe
16931;Soziologieprofessor
17460;Soziopädagoge
13022;Space Control Supervisor
1369;Spachtler (in Stickerei)
8870;Spaltmaschinenarbeiter (Holzindustrie)
7079;Spaltmeister (Schaumstofffabrik)
18321;Spangensetzer
17345;Spanischlehrer
6007;Spankorbmacher
2695;Spannteppichleger
120;Spargelzüchter
11992;Sparkassenbuchhalter
10132;Sparkassenfachwirt
9591;Sparkassenkassier
10087;Sparkassenverwalter
14191;Speaker
17454;Specialist Integrated Gifted Education
13106;Spediteur
13138;Spediteur 1
13124;Speditionsangestellter
13125;Speditionsarbeiter
12084;Speditionsbuchhalter
13105;Speditionschef
10731;Speditionsdirektor
13113;Speditionsdisponent
13121;Speditionsfachmann
13122;Speditionsfachmann, eidg. FA
13139;Speditionsfachmann, eidg. FA 1
13118;Speditionskaufmann
13109;Speditionsleiter
13111;Speditionsleiter, dipl. HFP
13132;Speditionsleiter, dipl. HFP 1
13108;Speditionsmeister
18114;Speditionspacker
13134;Speditionssachbearbeiter
18124;Speichermeister
809;Speisefettschmelzer
15363;Speisewagenchef
15185;Speisewagenkellner
15211;Speisewagenkellner 1
15298;Speisewagenkoch
8738;Spektrographiker
17971;Spektrometrie-Analytiker
8629;Spektroskopiker
2926;Spengler
2927;Spengler 1
2949;Spengler-Installateur
4521;Spengler-Kalkulator
2948;Spengler-Polier
2946;Spengler-Polier, eidg. FA
2930;Spengler-Sanitärinstallateur
2940;Spengler-Vorarbeiter
2928;Spenglergehilfe
2947;Spenglermeister
2931;Spenglermeister HFP
6069;Sperrholzmacher
6058;Sperrholzverleimer
15584;Spetter (Bahn)
9837;Spezereihändler
15820;Spezialarzt
15895;Spezialarzt FMH
15821;Spezialarzt für innere Medizin
2643;Spezialbaufacharbeiter
18313;Spezialhandwerker
18703;Spezialist
13029;Spezialist Flugleitsysteme
15903;Spezialist für Allergien
15802;Spezialist für klinische Cytopathologie
8680;Spezialist für Solarinstallationen
15860;Spezialist für tropische Krankheiten
10136;Spezialist Handelsfinanzierung
17453;Spezialist Integrierte Begabungs- und Begabtenförderung
12310;Spezialist Wirtschaftsinformatik
647;Spezialitätenbäcker
15314;Spezialitätenkoch
2382;Spezialmaurer
5073;Spezialmonteur
16238;Spezialtherapeut
4799;Spezialwerkzeugschlosser
17702;Sphragistiker
3593;Spiegelbeleger
3517;Spiegelglasbläser
14854;Spiegelglasmaler
3042;Spiegelhersteller
3021;Spiegelmacher
3047;Spiegelmonteur
3575;Spiegelschleifer
9212;Spielautomatenverkäufer
10616;Spielervermittler
8659;Spielgerätereparateur
17013;Spielgruppenleiter
17015;Spielgruppenleiter 1
10426;Spielkasinoangestellter
11444;Spielkasinochef
18531;Spielkonzipierer
14031;Spielleiter
17478;Spielpädagoge
17025;Spielplatzleiter
13509;Spielsalonaufseher
9957;Spielsalonbesitzer
18329;Spieltiermacher
4781;Spielwarenarbeiter (Metallindustrie)
9136;Spielwareneinkäufer
5241;Spielwarenelektriker
9880;Spielwarenhändler
5957;Spielwarenschreiner
9154;Spielwarenverkäufer
5826;Spielzeugdrechsler
18402;Spielzeugmacher
4993;Spielzeugmechaniker
9219;Spielzeugverkäufer
4760;Spindelrichter
7074;Spinnbadbereiter (Kunstfaserherstellung)
7073;Spinndüsenarbeiter (Kunstfaserherstellung)
1001;Spinner
1095;Spinnereiarbeiter
1131;Spinnereifacharbeiter
990;Spinnereikontrolleur
1090;Spinnereileiter
4921;Spinnereimechaniker
7998;Spinnereitechniker
1132;Spinnereivorarbeiter
4736;Spinnereizylindermacher
7068;Spinnkesselwärter
1109;Spinnlösungsarbeiter
982;Spinnmeister
1026;Spinnmeister 1
5517;Spiraleneinsetzer
5513;Spiralenfinisseur
3963;Spiralenmacher
5515;Spiralenmacher (Uhrenindustrie)
5212;Spiralenwickler
18462;Spiritist
912;Spirituosenbrenner
10875;Spirituosenfabrikant
9893;Spirituosenhändler
9771;Spirituosenvertreter
15263;Spital- und Heimkoch
15279;Spital- und Heimkoch, eidg. FA
18698;Spitalangestellter
15961;Spitalapotheker
15814;Spitalarzt
16478;Spitalassistent
15756;Spitalcoiffeur
11031;Spitaldirektor (öffentlicher Dienst)
10831;Spitaldirektor (Privatwirtschaft)
12294;Spitalexperte
12292;Spitalexperte, dipl. HFP
16483;Spitalexterner Krankenpfleger
12293;Spitalfachmann
12291;Spitalfachmann, eidg. FA
16581;Spitalfürsorger
379;Spitalgärtner
16348;Spitalgeburtshelfer
16467;Spitalgehilfe
16468;Spitalgehilfe 1
15417;Spitalgouvernante
15465;Spitalhaushalthilfe
15280;Spitalkoch
15318;Spitalkoch 1
12065;Spitalkostencontroller
16254;Spitallaborant
16253;Spitallaborgehilfe
16255;Spitallaborleiter
15513;Spitallinger
16401;Spitaloberpfleger
16410;Spitaloberpfleger 1
16417;Spitaloberpfleger 2
16785;Spitalpfarrer
16452;Spitalpfleger
11543;Spitalsekretär
11075;Spitalverwalter (öffentlicher Dienst)
10836;Spitalverwalter (Privatwirtschaft)
12249;Spitalverwaltungsangestellter
12288;Spitalverwaltungsfachmann
12270;Spitalverwaltungsfachmann, dipl. HFP
16565;Spitex-Haushelfer
16505;Spitex-Hauspfleger
16564;Spitexangestellter
16506;Spitexleiter
16563;Spitexmitarbeiter
1684;Spitzenblusennäher
4248;Spitzendreher
1938;Spitzenklöppler
1773;Spitzensticker
1312;Spitzenstricker
1242;Spitzenweber
1360;Spitzenwirker
1561;Spleisser
10293;Sponsoringangestellter
18275;Sport- und Fitnesskaufmann
18423;Sport-Zeitmesser
10618;Sportagent
18263;Sportanimator
9066;Sportartikeleinkäufer
9936;Sportartikelhändler
9166;Sportartikelverkäufer
15921;Sportarzt
10408;Sportcenterangestellter
10733;Sportcenterdirektor
11299;Sportcenterleiter
10884;Sportdirektor
14140;Sportfotograf
5928;Sportgeräteschreiner
9986;Sportgeschäftsinhaber
13827;Sportjournalist
18276;Sportkaufmann
17182;Sportlehrer
17189;Sportlehrer ESSM
17232;Sportlehrer ESSM 1
17229;Sportlehrer FH
18262;Sportmanager
18260;Sportmanager FH
16082;Sportmasseur
1870;Sportmützenmacher
16016;Sportphysiotherapeut
15581;Sportplatzabwart
18414;Sportplatzbauer
9599;Sportplatzkassier
13871;Sportredaktor
2288;Sportsattler
2075;Sportschuhmacher
18523;Sportserviceman
9249;Sportverkäufer
18253;Sportwissenschafter
18464;Sprachberater
17651;Sprachforscher
17106;Sprachgestalter
17024;Sprachheilkindergärtner
17098;Sprachheillehrer
13806;Sprachjurist
17250;Sprachlehrer
17283;Sprachlehrer 1
17287;Sprachlehrer 2
17103;Sprachschuldirektor
17660;Sprachwissenschafter
999;Spreader, Spinnerei
14190;Sprecher
15948;Sprechstundenhelfer
2561;Sprengberater
2558;Sprengfachmann
2536;Sprengfachmann, eidg. FA
7848;Sprengingenieur
7019;Sprengkapselarbeiter
2543;Sprengmeister
6887;Sprengstoffarbeiter
17867;Sprengstoffchemiker
17900;Sprengstoffchemiker 1
17906;Sprengstoffspezialist
8305;Sprengtechniker
2648;Spriesser
3157;Sprinklermonteur
2412;Spritzbetonierer
6524;Spritzdrucker
18403;Spritzer (ohne nähere Angaben)
18419;Spritzfachmann
7052;Spritzformen-Vorbereiter
3742;Spritzgiesser
5744;Spritzlackieranlagenaufseher
5710;Spritzlackierer
5727;Spritzmaler
1485;Spritzmaschinenarbeiter
18404;Spritzmeister
4013;Spritzmetallisierer
4021;Spritzverbleier
4026;Spritzverzinker
4027;Spritzverzinner
8304;SPS-Techniker
18689;Spulenbauer
5813;Spulendrechsler
4431;Spulenlöter
1097;Spulenwäscher
5200;Spulenwickler (Elektrowickler)
917;Spüler
1091;Spuler 1
1103;Spulermeister
3129;Spülmaschinenmonteur
5821;Spundmacher
8886;Spundmaschinenarbeiter
18238;Squashtrainer
11903;Staatsangestellter
13676;Staatsanwalt
13970;Staatsarchivar
432;Staatsbannwart
409;Staatsförster
11937;Staatskassier
13738;Staatsnotar
11193;Staatsrat
11144;Staatsschreiber
11069;Staatssekretär
2515;Staatswegmacher
11958;Staatsweibel
17567;Staatswissenschafter
1430;Staber, Textilappretur
1157;Staber, Weberei
1586;Stabermeister
4166;Stabfräser
11436;Stabschef
10076;Stabschef im Banksektor
10984;Stadtammann
11949;Stadtangestellter
18537;Stadtarbeiter
17698;Stadtarchäologe
7168;Stadtarchitekt
15817;Stadtarzt
11089;Stadtbaumeister
8386;Stadtbauzeichner
7788;Städtebauer
7726;Städtebauer, HTL
7732;Städteplaner
410;Stadtförster
288;Stadtgärtner
7535;Stadtgeometer
12041;Stadtkassenbuchhalter
11931;Stadtkassier
16428;Stadtkrankenpfleger
403;Stadtoberförster
13403;Stadtpolizist
11008;Stadtpräsident
10999;Stadtrat
11933;Stadtschreiber
16336;Stadttierarzt
14864;Staffierer
3847;Stahlarbeiter
7249;Stahlbauingenieur
8721;Stahlbaukonstrukteur
5082;Stahlbaumonteur
4620;Stahlbauschlosser
4432;Stahlbauschweisser
7914;Stahlbautechniker
8413;Stahlbauzeichner
2439;Stahlbetonbauer
8401;Stahlbetonzeichner
3903;Stahldrahtzieher
6597;Stahldrucker
6603;Stahldrucker 1
4331;Stahlformengraveur
3796;Stahlformer
4184;Stahlfräser
3725;Stahlgiesser
4370;Stahlgraveur
3799;Stahlgusskernmacher
9943;Stahlhändler
3857;Stahlhärter
3811;Stahlkernmacher
4109;Stahlpolierer
3815;Stahlproduktfacharbeiter
3823;Stahlputzer
3859;Stahlrichter
4694;Stahlrohrmöbelschlosser
4326;Stahlschneider
4367;Stahlstecher
6596;Stahlstichdrucker
6240;Stahlstichpräger
3874;Stahlwalzer
3850;Stahlwerkarbeiter
3833;Stahlwerker
4342;Stahlwollemacher
18299;Stallbesenbinder
48;Stallbursche
33;Stallknecht
141;Stallmeister
150;Stallmeister 1
3455;Stampfer
18469;Standabnehmer von Elektrizitäts-, Gas- und Wasserwerk
1359;Standardstricker
18475;Standaufnehmer
8633;Standbauer
11872;Standesweibel
12113;Standortakquisiteur
3727;Stangengiesser
3860;Stangenrichter
3878;Stangenwalzer
3866;Stangenzieher
4744;Stanniolarbeiter
4363;Stanzengraveur
4300;Stanzer
5430;Stanzer, Uhrenindustrie
4304;Stanzermeister
6239;Stanzformensetzer
4312;Stanzmaschineneinrichter
13115;Staplerfahrer
13123;Staplerfahrer 1
13135;Staplerfahrer 2
830;Stärkearbeiter
3115;Starkstromelektriker
7382;Starkstromingenieur
11920;Starkstrominspektor
3057;Starkstrominstallateur
3067;Starkstrommonteur
13092;Startdienstangestellter
7251;Statiker
7258;Statikspezialist
12826;Stationsarbeiter
12606;Stationsbeamter
12613;Stationsbeamter 1
12643;Stationsgehilfe
12644;Stationsgehilfe 1
16446;Stationsleiter (Spital)
11303;Stationsleiter (wenn nicht Bahn)
16397;Stationspfleger
16402;Stationspfleger 1
16414;Stationspfleger 2
11668;Stationssekretär
12628;Stationsvorstand
12827;Stationswärter
14347;Statist
17934;Statistikanalytiker
17935;Statistikassistent
17936;Statistiker
12244;Statistikkontrolleur
4911;Statorschlosser
5204;Statorwickler
11068;Statthalter
11027;Statthalter-Stellvertreter
3645;Stäuber
262;Stauden- und Kleingehölzgärtner
290;Staudengärtner
9031;Stauwehrwärter
3644;Steatitpresser
4074;Stechzeugschleifer
4548;Stechzeugschmied
3373;Steinätzer
3321;Steinbearbeiter
14462;Steinbildhauer
14485;Steinbildhauer 1
14477;Steinbildhauer-Ornamentiker
14486;Steinbildhauermeister
14463;Steinbildhauermeister HFP
14464;Steinbildhauermeister HFP 1
14475;Steinbildhauermodelleur
3480;Steinbinder
2537;Steinbohrer
3299;Steinbossierer
3229;Steinbrecher
3241;Steinbrucharbeiter
3239;Steinbruchleiter
3266;Steinbruchmineur
3344;Steindreher
6552;Steindruckeinleger
14529;Steindrucker
3334;Steinfliesenmacher
14482;Steinformer
3347;Steinfräser
3432;Steingiesser
6378;Steingraveur (Lithograph)
14479;Steingraveur (Steinbildhauer)
3672;Steingutarbeiter
3650;Steingutdreher
3678;Steinguthersteller
3629;Steingutmacher
14853;Steingutmaler
14833;Steinguttöpfer
3329;Steinhauer
3322;Steinhauer, Granit
3296;Steinhauer, Weichgestein
3297;Steinhauerpolier
3363;Steinhobler
2692;Steinholzleger
3234;Steinklopfer
3280;Steinmahler
3294;Steinmetz
3330;Steinmetz 1
3323;Steinmetz-Steinschleifer
3319;Steinmetzgehilfe
3332;Steinmetzmeister
3295;Steinmetzmeister HFP
3298;Steinmetzpolier
3370;Steinplattenmacher
3365;Steinplattensäger
3340;Steinpolierer
14478;Steinpunktierer
3293;Steinrichter
3670;Steinrohrpresser
3368;Steinsäger
3335;Steinschleifer
3369;Steinschleifer 1
3338;Steinschleifer, Granit
3337;Steinschleifer, Weichgestein
14483;Steinschneider (Glyptiker)
14480;Steinschriftgraveur
14481;Steinschrifthauer
2525;Steinsetzer
5510;Steinsetzer (Uhrenindustrie)
14484;Steinskulpteur
3227;Steinsprenger
8111;Steintechniker
2593;Steintreppenmonteur
3331;Steinwerker
3652;Steinzeugdreher
3639;Steinzeugformer
3628;Steinzeugmacher
14834;Steinzeugtöpfer
11419;Stellenleiter
10565;Stellenvermittler
10614;Stellenvermittler 1
6110;Stellmacher
11321;Stellvertretender Abteilungschef
11400;Stellvertretender Betriebsleiter
10658;Stellvertretender Direktor
11175;Stellvertretender Direktor (öffentlicher Dienst)
10587;Stellvertretender Generalagent
11160;Stellvertretender Generaldirektor (öffentlicher Dienst)
10713;Stellvertretender Generaldirektor (Privatwirtschaft)
11390;Stellvertretender Geschäftsleiter
11109;Stellvertretender Kreispostdirektor
8495;Stellvertretender Technischer Leiter
12638;Stellvertreter Bahnhofinspektor
12639;Stellvertreter Bahnhofinspektor 1
12640;Stellvertreter Bahnhofvorstand
13586;Stellvertreter des Kreiskommandanten
12678;Stellwerkarbeiter
12679;Stellwerkbeamter
3064;Stellwerkmonteur
4666;Stellwerkschlosser
12677;Stellwerkwärter
4482;Stemmer, Nieter
4385;Stempelgraveur
4826;Stempelmacher
4827;Stempelmacher 1
4357;Stempelschneider
4360;Stempelschneider 1
6456;Stempelsetzer
2197;Stempler
11495;Steno-Dactylo
11545;Stenodactylo
11549;Stenograf
17336;Stenografielehrer
17286;Stenografielehrer/-kursleiter
11490;Stenograph
17349;Stenographielehrer
11541;Stenotypist
1748;Steppdeckenmacher
1761;Steppdeckennäher
1942;Stepper (in Textilindustrie)
2171;Steppmeister
16772;Sterbebegleiter
6409;Stereotypengiesser
6468;Stereotypeur
6472;Stereotypeur-Galvanoplastiker
6951;Sterilisator (Chemie)
16196;Sterilisator (Medizin)
479;Sterilisierarbeiter (Lebensmittelbranche)
477;Sterilisierkocher (Lebensmittelbranche)
6830;Sterilraumarbeiter
11070;Steueramtsvorsteher
11873;Steuerbeamter
10469;Steuerberater
11812;Steuereinzüger
10483;Steuerexperte
10476;Steuerexperte, dipl. HFP
10485;Steuerfachmann
11883;Steuerinspektor
13810;Steuerjurist
11905;Steuerkassier
11874;Steuerkatasterführer
11837;Steuerkommissar
10473;Steuerkonsulent
11796;Steuerkontrolleur
12916;Steuermann
8610;Steuermann (industrielle Produktion)
10490;Steuerplaner
11875;Steuerregisterführer
10459;Steuerrevisor
11797;Steuersekretär
8741;Steuerungsfachmann
8081;Steuerungstechniker
11207;Steuerverwalter
15332;Steward
1772;Sticker
14588;Stickerei-Dessinateur
14617;Stickerei-Entwerfer
1826;Stickereiangestellter
1370;Stickereiarbeiter
1830;Stickereiausschneider
6572;Stickereidrucker
10971;Stickereifabrikant
1829;Stickereifachmann
10562;Stickereifergger
10021;Stickereikaufmann
1827;Stickereikontrolleur
14622;Stickereimodellzeichner
1825;Stickereinachseher
8019;Stickereitechniker
14620;Stickereizeichner
1809;Stickermeister
17039;Stickfachlehrer
4920;Stickmaschinenmonteur
14586;Stickmusterentwerfer
6999;Stickstoffarbeiter
2196;Stiefelmacher
2071;Stiefelmacher in Werkstatt
5827;Stieldreher
2154;Stifter
13969;Stiftsarchivar
10940;Stiftungsdirektor
14637;Stilist HFG
14612;Stilistengehilfe
16567;Stillberater
17164;Stimmbildner (Gesang)
17115;Stimmbildner (Logopäde)
18460;Stipendienberater
4144;Stirnradschleifer
6123;Stockbieger
5824;Stockdrechsler
6126;Stockmacher
6124;Stockmonteur
1410;Stoffappreteur
6258;Stoffauflöser
1450;Stoffdekateur
14632;Stoffdesigner
6587;Stoffdrucker
14584;Stoffdruckmusterzeichner
1550;Stofffärber
6225;Stoffführer
9896;Stoffhändler
1321;Stoffkontrolleur
1941;Stoffleger
6803;Stoffprüflaborant
1478;Stoffputzer
2267;Stoffspanner
1710;Stoffstorennäher
7156;Stoffstreicher (Gummiwerk)
1217;Stoffweber
2052;Stollenarbeiter (in Gerberei)
2566;Stollenarbeiter (Tunnelbau)
3222;Stollenhauer
2555;Stollenmineur
2557;Stollentreiber
16276;Stomatologe
1843;Stopfer
3165;Storen- und Rollladenmonteur
3186;Storenmacher
3164;Storenmonteur
3190;Storenmonteur 1
1708;Storennäher
4637;Storenschlosser
15505;Störglätter
15328;Störkoch
518;Störmetzger
1719;Störnäher
1639;Störschneider
5992;Störschreiner
8035;Störungsdiensttechniker
5375;Störungsmonteur
4203;Stosser
4204;Stosser 1
16787;Strafanstaltsgeistlicher
13514;Strafgefangenenchauffeur
13690;Strafgerichtspräsident
13498;Strafvollzugsbeamter
17781;Strahlenbiologe
8061;Strahlenmesstechniker
17954;Strahlenphysiker
13624;Strahlenschutzfachmann
13623;Strahlenschutzkontrolleur
17976;Strahlenschutzphysiker
8251;Strahlenschutztechniker
8056;Strahlentechniker
3259;Strahler
8143;Strahlgetriebetechniker
7304;Strahltriebingenieur
4951;Strahltriebmechaniker
1231;Straminweber
1494;Strangfärber
1501;Stranggarnfärber
1007;Strangmacher
1437;Strangschlichter
2511;Strassenarbeiter
18540;Strassenbauamtsangestellter
2483;Strassenbauarbeiter
2488;Strassenbauer
2498;Strassenbaufacharbeiter
7245;Strassenbauingenieur
8811;Strassenbaumaschinenführer
2486;Strassenbaumaurer
2513;Strassenbaupolier
2480;Strassenbaupolier, eidg. FA
2496;Strassenbauvorarbeiter
2484;Strassenbelagsarbeiter
2499;Strassenbelagsisolierer
14114;Strassenfotograf
9683;Strassenhändler
11882;Strasseninspektor
15713;Strassenkehrer
2489;Strassenmarkierer
8832;Strassenmaschinist
2508;Strassenmeister
5637;Strassenpatrouilleur
2526;Strassenpflästerer
15697;Strassenreiniger
2481;Strassenteerer
12209;Strassentransport-Disponent, eidg. FA
12211;Strassentransportdisponent
2516;Strassenunterhaltsarbeiter
11197;Strassenverwalter
2505;Strassenwärter
15720;Strassenwischer
9117;Strategischer Einkäufer
17817;Stratigraph
12654;Streckenarbeiter
12658;Streckenwärter
12668;Streckenwärter 1
12663;Streckenwärterchef
12666;Streckenwärterchefstellvertreter
3864;Strecker
1120;Strecker (in Spinnerei)
6232;Streicher, Papierherstellung
1079;Streichgarnspinner
1078;Streichgarnzwirner
14889;Streichinstrumentenbauer
7129;Streichmaschinenarbeiter (Gummi)
6268;Streichmaschinenführer (in Papierindustrie)
6220;Streichmeister
6450;Strichätzer
6389;Strichphotograph
1386;Strickberater
1150;Stricker
1152;Stricker 1
1391;Stricker-Wirker
1388;Strickereiangestellter
1387;Strickereiarbeiter
7997;Strickereitechniker
1020;Strickgarnspinner
1041;Strickgarnzwirner
1194;Strickmaschinenbediener
1342;Strickmaschineneinrichter
1355;Strickmaschinenführer
4927;Strickmaschinenmechaniker
1147;Strickmaschinenoperateur
1373;Strickmeister
14627;Strickmusterzeichner
18585;Striptease-Tänzer
1890;Stroh- und Raphiavorbereiter
1428;Strohbleicher
2755;Strohdachdecker
1506;Strohfärber
1923;Strohflaschenmacher
1900;Strohflechter
1927;Strohgeflechtbinder
1432;Strohgeflechtbleicher
1875;Strohhutglätter
1865;Strohhutlackierer
1871;Strohhutmacher
1853;Strohhutnäher
1874;Strohhutpresser
1868;Strohhutputzer
1858;Strohhutzieher
1896;Strohlitzenflechter
1918;Strohmattenflechter
1906;Strohsesselflechter
1926;Strohspalter
1888;Strohzopfbinder
1088;Strohzwirner
7378;Stromerzeugungsingenieur
8262;Strömungstechniker
1760;Strumpfansohler
1413;Strumpfappreteur
1371;Strumpffacharbeiter
1495;Strumpffärber
1184;Strumpfformer
1671;Strumpfnäher
1674;Strumpfreparateur
1212;Strumpfrepassierer
1208;Strumpfstopfer
1341;Strumpfstrickeinrichter
1310;Strumpfstricker
1392;Strumpfwirker
2161;Struppennäher
1544;Stückappreteur
2792;Stuckateur
14473;Stuckbildhauer
1429;Stückbleicher
1507;Stückfärber
18050;Stückkontrolleur
1577;Stückleger
2803;Stuckmarmorist
5079;Stückmonteur
2799;Stuckner
1186;Stückputzer
8537;Stückzeitrechner
16622;Studienaufseher
17579;Studienberater
16643;Studienleiter
16740;Studienprogrammierer
5239;Studioelektriker
11332;Studioleiter, audiovisuell
14298;Studiomusiker
1338;Stuhleinrichter
6020;Stuhlflechter
1182;Stuhlmeister
2259;Stuhlpolsterer
5862;Stuhlschreiner
1337;Stuhlvorrichter
2184;Stulpenstepper
2159;Stulpenzuschneider
936;Stumpenberinger
15472;Stundenmann
14395;Stuntman
1427;Stüpfler
14633;Stylist
14642;Stylisttechniker
18506;Substitut
16559;Suchtberater
16203;Suchttherapeut
855;Sudmeister
6998;Sulfatarbeiter
6936;Sulfidierer
16814;Superior
16704;Supervisor
15296;Suppenkoch
693;Suppenmischer
10936;Supply Chain Manager (Direktionsmitglied)
11487;Supply Chain Manager (nicht Direktionsmitglied)
10935;Supply Manager (Direktionsmitglied)
11486;Supply Manager (nicht Direktionsmitglied)
7804;Support Engineer
18530;Supporter (ohne nähere Angaben)
18415;Surfbretthersteller
18261;Surflehrer
10433;Surveillance-Mitarbeiter (Casino)
15383;SV-Betriebsassistent für Betriebe der Gemeinschaftsverpflegung
13063;Swissair-Angestellter
13064;Swissair-Arbeiter
12975;Swissairpilot
16217;Sympathologietherapeut
14281;Symphoniker
16869;Synagogendiener
14076;Synchroniseur
13777;Syndikus
17646;Syntaktiker
17917;Synthesechemiker
12565;System Consultant
12350;System Designer
7209;System Engineer
12566;System Integrator
12472;Systemadministrator
12319;Systemanalysator
12308;Systemanalytiker
12393;Systemarchitekt
17943;Systematiker
5014;Systembauer (Gewehre)
12509;Systemberater
12331;Systembetreuer
12503;Systemchef
12473;Systementwickler CIM
15147;Systemgastronom
7197;Systemingenieur
12514;Systemkontrolleur
12341;Systemmanager
12399;Systemoperateur
12332;Systemplaner
12378;Systemprogrammierer
12339;Systemprojektleiter
12510;Systemrevisor
12318;Systemspezialist
8252;Systemtechniker
6355;Systemtypograph
6333;Systemtypograph, eidg. FA
12333;Systemunterhalter
14016;Szenerieeinrichter
941;Tabakausripper
951;Tabakbeizer
9080;Tabakeinkäufer
938;Tabakfabrikarbeiter
939;Tabakfachmann
9894;Tabakhändler
944;Tabakmischer
928;Tabakmüller
5831;Tabakpfeifenmacher
119;Tabakpflanzer
946;Tabakprüfer
956;Tabakröster
949;Tabaktechniker
9159;Tabakverkäufer
930;Tabakwarenmacher
934;Tabakwickler
6308;Tabellensetzer
6325;Tabellensetzer 1
12444;Tabellenverwalter
12402;Tabellierer von Lochkarten
12413;Tabellierer von Lochkarten 1
6964;Tablettenpresser
6993;Tabletteur
4871;Tachometerbauer
3526;Tafelglasbläser
6040;Täfermacher
1277;Taffetweber
16641;Tagesheimerzieher
16647;Tagesheimleiter
16670;Tagesvater
16679;Tagesvater 1
18592;Taglöhner
17364;Tai Chi-Lehrer
